date,hour,year,month,weekday,temperature_2m_(°c),relativehumidity_2m_(%),weathercode_(wmo code)
2022-04-26,0,2022,4,Tuesday,14.7,95,1
2022-04-26,1,2022,4,Tuesday,14.3,98,1
2022-04-26,2,2022,4,Tuesday,13.9,98,1
2022-04-26,3,2022,4,Tuesday,13.4,98,1
2022-04-26,4,2022,4,Tuesday,13.2,98,1
2022-04-26,5,2022,4,Tuesday,12.9,99,1
2022-04-26,6,2022,4,Tuesday,12.8,100,3
2022-04-26,7,2022,4,Tuesday,13.0,99,3
2022-04-26,8,2022,4,Tuesday,14.9,91,3
2022-04-26,9,2022,4,Tuesday,17.1,82,3
2022-04-26,10,2022,4,Tuesday,19.7,72,3
2022-04-26,11,2022,4,Tuesday,21.7,67,3
2022-04-26,12,2022,4,Tuesday,23.0,64,3
2022-04-26,13,2022,4,Tuesday,24.1,60,51
2022-04-26,14,2022,4,Tuesday,23.0,66,53
2022-04-26,15,2022,4,Tuesday,19.6,81,53
2022-04-26,16,2022,4,Tuesday,18.4,83,53
2022-04-26,17,2022,4,Tuesday,17.9,80,51
2022-04-26,18,2022,4,Tuesday,17.5,78,51
2022-04-26,19,2022,4,Tuesday,17.0,78,51
2022-04-26,20,2022,4,Tuesday,16.6,79,3
2022-04-26,21,2022,4,Tuesday,16.0,83,2
2022-04-26,22,2022,4,Tuesday,15.2,86,2
2022-04-26,23,2022,4,Tuesday,14.0,83,2
2022-04-27,0,2022,4,Wednesday,13.0,75,1
2022-04-27,1,2022,4,Wednesday,12.1,70,0
2022-04-27,2,2022,4,Wednesday,11.2,66,0
2022-04-27,3,2022,4,Wednesday,10.2,76,1
2022-04-27,4,2022,4,Wednesday,9.8,71,2
2022-04-27,5,2022,4,Wednesday,9.3,65,1
2022-04-27,6,2022,4,Wednesday,8.9,59,1
2022-04-27,7,2022,4,Wednesday,8.7,55,0
2022-04-27,8,2022,4,Wednesday,8.9,48,0
2022-04-27,9,2022,4,Wednesday,9.9,43,0
2022-04-27,10,2022,4,Wednesday,11.2,41,1
2022-04-27,11,2022,4,Wednesday,12.2,41,3
2022-04-27,12,2022,4,Wednesday,13.0,41,3
2022-04-27,13,2022,4,Wednesday,13.2,39,3
2022-04-27,14,2022,4,Wednesday,13.8,37,2
2022-04-27,15,2022,4,Wednesday,14.4,37,2
2022-04-27,16,2022,4,Wednesday,14.4,36,2
2022-04-27,17,2022,4,Wednesday,14.2,35,1
2022-04-27,18,2022,4,Wednesday,13.4,36,1
2022-04-27,19,2022,4,Wednesday,12.1,38,0
2022-04-27,20,2022,4,Wednesday,10.7,41,0
2022-04-27,21,2022,4,Wednesday,9.4,42,0
2022-04-27,22,2022,4,Wednesday,8.4,45,0
2022-04-27,23,2022,4,Wednesday,7.5,46,0
2022-04-28,0,2022,4,Thursday,6.7,47,1
2022-04-28,1,2022,4,Thursday,6.1,46,0
2022-04-28,2,2022,4,Thursday,5.3,46,0
2022-04-28,3,2022,4,Thursday,4.2,48,0
2022-04-28,4,2022,4,Thursday,3.6,48,0
2022-04-28,5,2022,4,Thursday,3.1,51,0
2022-04-28,6,2022,4,Thursday,2.7,53,0
2022-04-28,7,2022,4,Thursday,2.6,56,0
2022-04-28,8,2022,4,Thursday,3.4,53,1
2022-04-28,9,2022,4,Thursday,4.7,50,1
2022-04-28,10,2022,4,Thursday,6.3,47,0
2022-04-28,11,2022,4,Thursday,8.0,44,0
2022-04-28,12,2022,4,Thursday,9.9,39,0
2022-04-28,13,2022,4,Thursday,11.6,35,0
2022-04-28,14,2022,4,Thursday,13.0,32,0
2022-04-28,15,2022,4,Thursday,13.9,30,0
2022-04-28,16,2022,4,Thursday,14.5,29,0
2022-04-28,17,2022,4,Thursday,14.6,29,0
2022-04-28,18,2022,4,Thursday,14.3,29,0
2022-04-28,19,2022,4,Thursday,13.5,33,0
2022-04-28,20,2022,4,Thursday,11.9,38,1
2022-04-28,21,2022,4,Thursday,10.6,41,0
2022-04-28,22,2022,4,Thursday,9.6,44,0
2022-04-28,23,2022,4,Thursday,8.7,46,0
2022-04-29,0,2022,4,Friday,7.8,49,0
2022-04-29,1,2022,4,Friday,7.0,51,0
2022-04-29,2,2022,4,Friday,6.0,53,0
2022-04-29,3,2022,4,Friday,5.9,47,0
2022-04-29,4,2022,4,Friday,5.0,51,0
2022-04-29,5,2022,4,Friday,3.9,57,0
2022-04-29,6,2022,4,Friday,3.0,64,1
2022-04-29,7,2022,4,Friday,3.0,67,1
2022-04-29,8,2022,4,Friday,6.1,51,0
2022-04-29,9,2022,4,Friday,8.2,42,0
2022-04-29,10,2022,4,Friday,10.3,37,0
2022-04-29,11,2022,4,Friday,12.1,32,0
2022-04-29,12,2022,4,Friday,13.7,29,0
2022-04-29,13,2022,4,Friday,15.2,27,0
2022-04-29,14,2022,4,Friday,16.3,26,0
2022-04-29,15,2022,4,Friday,17.6,24,0
2022-04-29,16,2022,4,Friday,18.1,23,0
2022-04-29,17,2022,4,Friday,18.1,23,0
2022-04-29,18,2022,4,Friday,17.7,25,0
2022-04-29,19,2022,4,Friday,16.5,32,0
2022-04-29,20,2022,4,Friday,14.6,43,0
2022-04-29,21,2022,4,Friday,12.2,48,0
2022-04-29,22,2022,4,Friday,10.2,58,0
2022-04-29,23,2022,4,Friday,8.7,65,0
2022-04-30,0,2022,4,Saturday,7.7,69,0
2022-04-30,1,2022,4,Saturday,6.8,70,0
2022-04-30,2,2022,4,Saturday,7.0,64,0
2022-04-30,3,2022,4,Saturday,6.8,65,0
2022-04-30,4,2022,4,Saturday,6.7,55,0
2022-04-30,5,2022,4,Saturday,6.1,52,0
2022-04-30,6,2022,4,Saturday,5.3,58,0
2022-04-30,7,2022,4,Saturday,4.8,70,0
2022-04-30,8,2022,4,Saturday,8.4,52,0
2022-04-30,9,2022,4,Saturday,10.9,42,0
2022-04-30,10,2022,4,Saturday,13.0,35,0
2022-04-30,11,2022,4,Saturday,14.9,32,0
2022-04-30,12,2022,4,Saturday,16.5,30,1
2022-04-30,13,2022,4,Saturday,17.9,30,1
2022-04-30,14,2022,4,Saturday,19.1,30,1
2022-04-30,15,2022,4,Saturday,19.7,28,1
2022-04-30,16,2022,4,Saturday,20.2,27,1
2022-04-30,17,2022,4,Saturday,20.3,27,1
2022-04-30,18,2022,4,Saturday,20.0,28,1
2022-04-30,19,2022,4,Saturday,18.7,37,1
2022-04-30,20,2022,4,Saturday,16.2,45,1
2022-04-30,21,2022,4,Saturday,13.9,50,0
2022-04-30,22,2022,4,Saturday,12.7,54,1
2022-04-30,23,2022,4,Saturday,11.8,58,0
2022-05-01,0,2022,5,Sunday,11.1,66,1
2022-05-01,1,2022,5,Sunday,10.5,75,1
2022-05-01,2,2022,5,Sunday,9.9,84,1
2022-05-01,3,2022,5,Sunday,9.8,82,1
2022-05-01,4,2022,5,Sunday,8.5,89,1
2022-05-01,5,2022,5,Sunday,7.9,92,1
2022-05-01,6,2022,5,Sunday,8.0,94,1
2022-05-01,7,2022,5,Sunday,8.5,95,1
2022-05-01,8,2022,5,Sunday,11.9,84,0
2022-05-01,9,2022,5,Sunday,14.2,73,2
2022-05-01,10,2022,5,Sunday,15.7,66,2
2022-05-01,11,2022,5,Sunday,17.4,60,51
2022-05-01,12,2022,5,Sunday,17.9,61,51
2022-05-01,13,2022,5,Sunday,18.1,65,53
2022-05-01,14,2022,5,Sunday,17.6,72,53
2022-05-01,15,2022,5,Sunday,17.8,77,61
2022-05-01,16,2022,5,Sunday,17.1,81,53
2022-05-01,17,2022,5,Sunday,16.5,81,51
2022-05-01,18,2022,5,Sunday,16.1,81,1
2022-05-01,19,2022,5,Sunday,15.4,83,53
2022-05-01,20,2022,5,Sunday,14.5,87,2
2022-05-01,21,2022,5,Sunday,14.1,89,2
2022-05-01,22,2022,5,Sunday,13.9,91,2
2022-05-01,23,2022,5,Sunday,13.8,92,2
2022-05-02,0,2022,5,Monday,13.4,96,3
2022-05-02,1,2022,5,Monday,13.3,97,2
2022-05-02,2,2022,5,Monday,13.5,97,2
2022-05-02,3,2022,5,Monday,13.8,98,3
2022-05-02,4,2022,5,Monday,14.2,98,3
2022-05-02,5,2022,5,Monday,14.2,99,3
2022-05-02,6,2022,5,Monday,13.6,100,3
2022-05-02,7,2022,5,Monday,13.7,100,3
2022-05-02,8,2022,5,Monday,15.6,95,3
2022-05-02,9,2022,5,Monday,17.2,88,3
2022-05-02,10,2022,5,Monday,18.9,79,3
2022-05-02,11,2022,5,Monday,20.8,68,2
2022-05-02,12,2022,5,Monday,22.7,56,0
2022-05-02,13,2022,5,Monday,24.1,44,1
2022-05-02,14,2022,5,Monday,25.3,38,1
2022-05-02,15,2022,5,Monday,25.1,43,1
2022-05-02,16,2022,5,Monday,25.9,38,1
2022-05-02,17,2022,5,Monday,25.9,37,1
2022-05-02,18,2022,5,Monday,25.5,40,0
2022-05-02,19,2022,5,Monday,24.3,44,0
2022-05-02,20,2022,5,Monday,21.6,58,0
2022-05-02,21,2022,5,Monday,18.7,71,0
2022-05-02,22,2022,5,Monday,16.8,76,0
2022-05-02,23,2022,5,Monday,15.8,76,0
2022-05-03,0,2022,5,Tuesday,15.2,76,0
2022-05-03,1,2022,5,Tuesday,14.6,76,1
2022-05-03,2,2022,5,Tuesday,13.9,77,1
2022-05-03,3,2022,5,Tuesday,14.5,83,1
2022-05-03,4,2022,5,Tuesday,14.2,84,1
2022-05-03,5,2022,5,Tuesday,13.8,89,0
2022-05-03,6,2022,5,Tuesday,13.3,94,3
2022-05-03,7,2022,5,Tuesday,13.4,96,3
2022-05-03,8,2022,5,Tuesday,14.2,93,3
2022-05-03,9,2022,5,Tuesday,14.9,89,3
2022-05-03,10,2022,5,Tuesday,16.5,81,3
2022-05-03,11,2022,5,Tuesday,17.5,77,3
2022-05-03,12,2022,5,Tuesday,19.6,69,3
2022-05-03,13,2022,5,Tuesday,21.5,64,3
2022-05-03,14,2022,5,Tuesday,22.4,61,3
2022-05-03,15,2022,5,Tuesday,21.8,64,3
2022-05-03,16,2022,5,Tuesday,21.8,63,2
2022-05-03,17,2022,5,Tuesday,21.8,64,1
2022-05-03,18,2022,5,Tuesday,21.1,66,2
